BillNumber,BillDate,DueDate,VendorID,VendorName,Source,PaymentTerms,CurrencySymbol,SubTotal,Total,Balance,CreatedTime,LineItemID,ItemID,SKU,ItemName,Description,Quantity,Unit,Rate,ItemTotal,CustomerID,CustomerName,,,,,,
158,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1389,1389,1389,02:17.0,3.69556E+18,3.69556E+18,SKU403MN,Apples (Granny Smith),No Description,5,unit,52.08,260.4,3.69556E+18,Vida E Cafe Zambezi,,,,,,
158,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1389,1389,1389,02:17.0,3.69556E+18,3.69556E+18,SKU40NO,Avocado,No Description,3,unit,20.46,61.38,3.69556E+18,Vida E Cafe Zambezi,,,,,,
158,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1389,1389,1389,02:17.0,3.69556E+18,3.69556E+18,SKU482NO,Lemons,No Description,10,unit,55.8,558,3.69556E+18,Vida E Cafe Zambezi,,,,,,
158,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1389,1389,1389,02:17.0,3.69556E+18,3.69556E+18,SKU562BS,Garlic,No Description,0.5,unit,167.4,83.7,3.69556E+18,Vida E Cafe Zambezi,,,,,,
246,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1207.63,1207.63,1207.63,38:17.0,3.69556E+18,3.69556E+18,SKU121QR,Parsley,No Description,2,unit,16.74,33.48,3.69556E+18,Urban Yard,,,,,,
246,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1207.63,1207.63,1207.63,38:17.0,3.69556E+18,3.69556E+18,SKU182ZA,Eggplant,No Description,1,unit,13.95,13.95,3.69556E+18,Urban Yard,,,,,,
246,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1207.63,1207.63,1207.63,38:17.0,3.69556E+18,3.69556E+18,SKU187EF,Cucumbers,No Description,2,unit,14.88,29.76,3.69556E+18,Urban Yard,,,,,,
246,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1207.63,1207.63,1207.63,38:17.0,3.69556E+18,3.69556E+18,SKU229UX,Chilli (Red),No Description,1,unit,32.55,32.55,3.69556E+18,Urban Yard,,,,,,
246,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1207.63,1207.63,1207.63,38:17.0,3.69556E+18,3.69556E+18,SKU231WX,Carrots,No Description,3,unit,27.9,83.7,3.69556E+18,Urban Yard,,,,,,
246,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1207.63,1207.63,1207.63,38:17.0,3.69556E+18,3.69556E+18,SKU300NO,Butternut Squash,No Description,4,unit,37.2,148.8,3.69556E+18,Urban Yard,,,,,,
246,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1207.63,1207.63,1207.63,38:17.0,3.69556E+18,3.69556E+18,SKU314BC,Lettuce (Iceberg),No Description,20,unit,13.95,279,3.69556E+18,Urban Yard,,,,,,
246,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1207.63,1207.63,1207.63,38:17.0,3.69556E+18,3.69556E+18,SKU484PQ,Limes,No Description,2,unit,55.8,111.6,3.69556E+18,Urban Yard,,,,,,
246,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1207.63,1207.63,1207.63,38:17.0,3.69556E+18,3.69556E+18,SKU53AB,Potatoes,No Description,1,kg,179.05,179.05,3.69556E+18,Urban Yard,,,,,,
246,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1207.63,1207.63,1207.63,38:17.0,3.69556E+18,3.69556E+18,SKU562BS,Garlic,No Description,1,unit,167.4,167.4,3.69556E+18,Urban Yard,,,,,,
246,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1207.63,1207.63,1207.63,38:17.0,3.69556E+18,3.69556E+18,SKU77YZ,Onions (Red),No Description,3,unit,26.04,78.12,3.69556E+18,Urban Yard,,,,,,
246,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1207.63,1207.63,1207.63,38:17.0,3.69556E+18,3.69556E+18,SKU856XY,Herbs (Dill),No Description,1,unit,16.74,16.74,3.69556E+18,Urban Yard,,,,,,
246,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1207.63,1207.63,1207.63,38:17.0,3.69556E+18,3.69556E+18,SKU96RS,Bell Peppers (Green),No Description,2,unit,16.74,33.48,3.69556E+18,Urban Yard,,,,,,
26847,1/7/2025,1/7/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,-1,ZMW,8310,8310,8310,00:21.0,3.69556E+18,3.69556E+18,SKU08HK,Strawberries,No Description,20,unit,37,740,3.69556E+18,Newrest,,,,,,
248,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,5898.61,5898.61,5898.6,44:21.0,3.69556E+18,3.69556E+18,SKU967KL,Eggs (Chicken),No Description,20,unit,86.49,1729.8,3.69556E+18,Vida e Caffe East Park,,,,,,
248,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,5898.61,5898.61,5898.6,44:21.0,3.69556E+18,3.69556E+18,SKU96RS,Bell Peppers (Green),No Description,0.87,unit,16.74,14.5,3.69556E+18,Vida e Caffe East Park,,,,,,
154,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1138.32,1138.32,1138.31,54:10.0,3.69556E+18,3.69556E+18,SKU121QR,Parsley,No Description,9,unit,16.74,150.66,3.69556E+18,Camren Catering,,,,,,
154,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1138.32,1138.32,1138.31,54:10.0,3.69556E+18,3.69556E+18,SKU247MN,Mushrooms (Oyster),No Description,4,unit,83.7,334.8,3.69556E+18,Camren Catering,,,,,,
154,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1138.32,1138.32,1138.31,54:10.0,3.69556E+18,3.69556E+18,SKU299MN,Mint (Fresh),No Description,5,unit,16.74,83.7,3.69556E+18,Camren Catering,,,,,,
154,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1138.32,1138.32,1138.31,54:10.0,3.69556E+18,3.69556E+18,SKU369EF,Onions (Spring),No Description,6,unit,16.74,100.44,3.69556E+18,Camren Catering,,,,,,
154,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1138.32,1138.32,1138.31,54:10.0,3.69556E+18,3.69556E+18,SKU369VH,Herbs (Rocket),No Description,25,unit,16.74,418.5,3.69556E+18,Camren Catering,,,,,,
154,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1138.32,1138.32,1138.31,54:10.0,3.69556E+18,3.69556E+18,SKU855WX,Herbs (Chives),No Description,2,unit,16.74,33.48,3.69556E+18,Camren Catering,,,,,,
154,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1138.32,1138.32,1138.31,54:10.0,3.69556E+18,3.69556E+18,SKU856XY,Herbs (Dill),No Description,1,unit,16.74,16.74,3.69556E+18,Camren Catering,,,,,,
244,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,424.08,424.08,424.07,56:57.0,3.69556E+18,3.69556E+18,SKU191IJ,Tomatoes,No Description,24,unit,17.67,424.08,3.69556E+18,Prime Joint Zambia,,,,,,
26847,1/7/2025,1/7/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,-1,ZMW,8310,8310,8310,00:21.0,3.69556E+18,3.69556E+18,SKU22VW,Pineapple,No Description,50,unit,25,1250,3.69556E+18,Newrest,,,,,,
26847,1/7/2025,1/7/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,-1,ZMW,8310,8310,8310,00:21.0,3.69556E+18,3.69556E+18,SKU442ZA,Melon (Spanspek),No Description,48,unit,75,3600,3.69556E+18,Newrest,,,,,,
26847,1/7/2025,1/7/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,-1,ZMW,8310,8310,8310,00:21.0,3.69556E+18,3.69556E+18,SKU453KL,Grapes (Red),No Description,40,unit,68,2720,3.69556E+18,Newrest,,,,,,
1143,1/7/2025,1/21/2025,3.69556E+18,R & R Meats,Client,14,ZMW,72.75,72.75,72.75,41:59.0,3.69556E+18,3.69556E+18,SKUHAJIR,Beef (Cubes),No Description,0.5,unit,145.5,72.75,3.69556E+18,Afridelivery,,,,,,
1144,1/7/2025,1/21/2025,3.69556E+18,R & R Meats,Client,14,ZMW,62.21,62.21,62.21,46:07.0,3.69556E+18,3.69556E+18,SKUHABYX,Sausage (Boerewors),No Description,0.65,unit,95.7,62.21,3.69556E+18,Afridelivery,,,,,,
151,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1354.08,1354.08,1354.07,13:27.0,3.69556E+18,3.69556E+18,SKU04DE,Bananas,No Description,5,unit,16.74,83.7,3.69556E+18,Vida e Cafe Cosmo,,,,,,
151,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1354.08,1354.08,1354.07,13:27.0,3.69556E+18,3.69556E+18,SKU146PQ,Spinach,No Description,1,unit,13.95,13.95,3.69556E+18,Vida e Cafe Cosmo,,,,,,
151,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1354.08,1354.08,1354.07,13:27.0,3.69556E+18,3.69556E+18,SKU267GH,Onions (White),No Description,2,unit,16.74,33.48,3.69556E+18,Vida e Cafe Cosmo,,,,,,
151,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1354.08,1354.08,1354.07,13:27.0,3.69556E+18,3.69556E+18,SKU299MN,Mint (Fresh),No Description,1,unit,16.74,16.74,3.69556E+18,Vida e Cafe Cosmo,,,,,,
151,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1354.08,1354.08,1354.07,13:27.0,3.69556E+18,3.69556E+18,SKU314BC,Lettuce (Iceberg),No Description,4,unit,13.95,55.8,3.69556E+18,Vida e Cafe Cosmo,,,,,,
151,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1354.08,1354.08,1354.07,13:27.0,3.69556E+18,3.69556E+18,SKU369EF,Onions (Spring),No Description,2,unit,16.74,33.48,3.69556E+18,Vida e Cafe Cosmo,,,,,,
151,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1354.08,1354.08,1354.07,13:27.0,3.69556E+18,3.69556E+18,SKU369VH,Herbs (Rocket),No Description,2,unit,16.74,33.48,3.69556E+18,Vida e Cafe Cosmo,,,,,,
151,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1354.08,1354.08,1354.07,13:27.0,3.69556E+18,3.69556E+18,SKU484PQ,Limes,No Description,5,unit,55.8,279,3.69556E+18,Vida e Cafe Cosmo,,,,,,
151,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1354.08,1354.08,1354.07,13:27.0,3.69556E+18,3.69556E+18,SKU489GT,Ginger,No Description,5,unit,74.4,372,3.69556E+18,Vida e Cafe Cosmo,,,,,,
151,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1354.08,1354.08,1354.07,13:27.0,3.69556E+18,3.69556E+18,SKU967KL,Eggs (Chicken),No Description,5,unit,86.49,432.45,3.69556E+18,Vida e Cafe Cosmo,,,,,,
153,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,178.56,178.56,178.56,17:51.0,3.69556E+18,Unknown,N/A,Unnamed Item,Carrot Julienne (250g),1,unit,9.3,9.3,3.69556E+18,Afridelivery,,,,,,
153,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,178.56,178.56,178.56,17:51.0,3.69556E+18,3.69556E+18,SKU138HI,Cabbage (Red),No Description,1,unit,46.5,46.5,3.69556E+18,Afridelivery,,,,,,
153,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,178.56,178.56,178.56,17:51.0,3.69556E+18,3.69556E+18,SKU191IJ,Tomatoes,No Description,1,unit,17.67,17.67,3.69556E+18,Afridelivery,,,,,,
153,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,178.56,178.56,178.56,17:51.0,3.69556E+18,3.69556E+18,SKU202TU,Beans (Green),No Description,1,unit,23.25,23.25,3.69556E+18,Afridelivery,,,,,,
153,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,178.56,178.56,178.56,17:51.0,3.69556E+18,3.69556E+18,SKU303QR,Cabbage (Green),No Description,1,unit,18.6,18.6,3.69556E+18,Afridelivery,,,,,,
153,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,178.56,178.56,178.56,17:51.0,3.69556E+18,3.69556E+18,SKU40NO,Avocado,No Description,1,unit,37.2,37.2,3.69556E+18,Afridelivery,,,,,,
153,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,178.56,178.56,178.56,17:51.0,3.69556E+18,3.69556E+18,SKU77YZ,Onions (Red),No Description,1,unit,26.04,26.04,3.69556E+18,Afridelivery,,,,,,
247,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4348.68,4348.68,4348.68,06:45.0,3.69556E+18,3.69556E+18,SKU121QR,Parsley,No Description,5,unit,16.74,83.7,3.69556E+18,Newrest,,,,,,
247,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4348.68,4348.68,4348.68,06:45.0,3.69556E+18,3.69556E+18,SKU150TU,Baby Pakchoy,No Description,4,unit,16.74,66.96,3.69556E+18,Newrest,,,,,,
247,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4348.68,4348.68,4348.68,06:45.0,3.69556E+18,3.69556E+18,SKU187EF,Cucumbers,No Description,20,unit,14.88,297.6,3.69556E+18,Newrest,,,,,,
247,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4348.68,4348.68,4348.68,06:45.0,3.69556E+18,3.69556E+18,SKU191IJ,Tomatoes,No Description,30,unit,17.67,530.1,3.69556E+18,Newrest,,,,,,
247,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4348.68,4348.68,4348.68,06:45.0,3.69556E+18,3.69556E+18,SKU231WX,Carrots,No Description,30,unit,27.9,837,3.69556E+18,Newrest,,,,,,
247,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4348.68,4348.68,4348.68,06:45.0,3.69556E+18,3.69556E+18,SKU236BC,Celery,No Description,10,unit,23.25,232.5,3.69556E+18,Newrest,,,,,,
247,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4348.68,4348.68,4348.68,06:45.0,3.69556E+18,3.69556E+18,SKU300NO,Butternut Squash,No Description,14,unit,37.2,520.8,3.69556E+18,Newrest,,,,,,
247,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4348.68,4348.68,4348.68,06:45.0,3.69556E+18,3.69556E+18,SKU846NO,Herbs (Basil),No Description,3,unit,16.74,50.22,3.69556E+18,Newrest,,,,,,
247,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4348.68,4348.68,4348.68,06:45.0,3.69556E+18,3.69556E+18,SKU967KL,Eggs (Chicken),No Description,20,unit,86.49,1729.8,3.69556E+18,Newrest,,,,,,
248,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,5898.61,5898.61,5898.6,44:21.0,3.69556E+18,3.69556E+18,SKU06FG,Oranges,No Description,30,unit,52.08,1562.4,3.69556E+18,Vida e Caffe East Park,,,,,,
248,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,5898.61,5898.61,5898.6,44:21.0,3.69556E+18,3.69556E+18,SKU102XY,Bell Peppers (Yellow),No Description,1,unit,60.45,60.45,3.69556E+18,Vida e Caffe East Park,,,,,,
248,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,5898.61,5898.61,5898.6,44:21.0,3.69556E+18,3.69556E+18,SKU187EF,Cucumbers,No Description,2,unit,24.18,48.36,3.69556E+18,Vida e Caffe East Park,,,,,,
248,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,5898.61,5898.61,5898.6,44:21.0,3.69556E+18,3.69556E+18,SKU231WX,Carrots,No Description,1,unit,27.9,27.9,3.69556E+18,Vida e Caffe East Park,,,,,,
248,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,5898.61,5898.61,5898.6,44:21.0,3.69556E+18,3.69556E+18,SKU484PQ,Limes,No Description,15,unit,55.8,837,3.69556E+18,Vida e Caffe East Park,,,,,,
248,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,5898.61,5898.61,5898.6,44:21.0,3.69556E+18,3.69556E+18,SKU489GT,Ginger,No Description,15,unit,74.4,1116,3.69556E+18,Vida e Caffe East Park,,,,,,
248,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,5898.61,5898.61,5898.6,44:21.0,3.69556E+18,3.69556E+18,SKU562BS,Garlic,No Description,3,unit,167.4,502.2,3.69556E+18,Vida e Caffe East Park,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU06FG,Oranges,No Description,2,unit,52.08,104.16,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU102XY,Bell Peppers (Yellow),No Description,2,unit,60.45,120.9,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU138HI,Cabbage (Red),No Description,1,unit,46.5,46.5,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU146PQ,Spinach,No Description,1,unit,13.95,13.95,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU187EF,Cucumbers,No Description,10,unit,14.88,148.8,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU191IJ,Tomatoes,No Description,30,unit,17.67,530.1,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU231WX,Carrots,No Description,7,unit,27.9,195.3,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU247MN,Mushrooms (Oyster),No Description,4,unit,74.4,297.6,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU300NO,Butternut Squash,No Description,10,unit,37.2,372,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU317EF,Broccoli,No Description,12,unit,55.8,669.6,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU453KL,Grapes (Red),No Description,1,unit,139.5,139.5,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU489GT,Ginger,No Description,3,unit,74.4,223.2,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU53AB,Potatoes,No Description,5,kg,172.05,860.25,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU562BS,Garlic,No Description,2,unit,167.4,334.8,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU846NO,Herbs (Basil),No Description,2,unit,16.74,33.48,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU96RS,Bell Peppers (Green),No Description,3,unit,16.74,50.22,3.69556E+18,Flame,,,,,,
245,1/7/2025,1/21/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,4382.16,4382.16,4382.15,35:40.0,3.69556E+18,3.69556E+18,SKU98TU,Bell Peppers (Red),No Description,4,unit,60.45,241.8,3.69556E+18,Flame,,,,,,
1141,1/7/2025,1/21/2025,3.69556E+18,R & R Meats,Client,14,ZMW,4226.5,4226.5,4226.5,42:04.0,3.69556E+18,3.69556E+18,SKU583KL,Beef (Sirloin Steak),150g,3.1,unit,197.5,612.25,3.69556E+18,Flame,,,,,,
1141,1/7/2025,1/21/2025,3.69556E+18,R & R Meats,Client,14,ZMW,4226.5,4226.5,4226.5,42:04.0,3.69556E+18,3.69556E+18,SKU583KL,Beef (Sirloin Steak),No Description,7.1,unit,197.5,1402.25,3.69556E+18,Flame,,,,,,
1141,1/7/2025,1/21/2025,3.69556E+18,R & R Meats,Client,14,ZMW,4226.5,4226.5,4226.5,42:04.0,3.69556E+18,3.69556E+18,SKU662GV,Beef (Rump Steak),No Description,7.1,unit,197.5,1402.25,3.69556E+18,Flame,,,,,,
1141,1/7/2025,1/21/2025,3.69556E+18,R & R Meats,Client,14,ZMW,4226.5,4226.5,4226.5,42:04.0,3.69556E+18,3.69556E+18,SKUHAFNH,Beef (Tomahawk),No Description,4.1,unit,197.5,809.75,3.69556E+18,Flame,,,,,,
1142,1/7/2025,1/21/2025,3.69556E+18,R & R Meats,Client,14,ZMW,10994.15,10994.15,10994.15,49:02.0,3.69556E+18,3.69556E+18,SKU586NO,Beef (T-Bone Steak),No Description,20.9,unit,197.5,4127.75,3.69556E+18,Copenhagen Yard Bar & Kitchen,,,,,,
1142,1/7/2025,1/21/2025,3.69556E+18,R & R Meats,Client,14,ZMW,10994.15,10994.15,10994.15,49:02.0,3.69556E+18,3.69556E+18,SKU616RS,Pork (Loin Chops),No Description,16.5,unit,114.5,1889.25,3.69556E+18,Copenhagen Yard Bar & Kitchen,,,,,,
1142,1/7/2025,1/21/2025,3.69556E+18,R & R Meats,Client,14,ZMW,10994.15,10994.15,10994.15,49:02.0,3.69556E+18,3.69556E+18,SKU625AB,Pork (Bacon),No Description,20.2,unit,150.22,3034.44,3.69556E+18,Copenhagen Yard Bar & Kitchen,,,,,,
1142,1/7/2025,1/21/2025,3.69556E+18,R & R Meats,Client,14,ZMW,10994.15,10994.15,10994.15,49:02.0,3.69556E+18,3.69556E+18,SKUHABYX,Sausage (Boerewors),No Description,20.3,unit,95.7,1942.71,3.69556E+18,Copenhagen Yard Bar & Kitchen,,,,,,
1139,1/7/2025,1/21/2025,3.69556E+18,R & R Meats,Client,14,ZMW,1266.7,1266.7,1266.7,54:21.0,3.69556E+18,3.69556E+18,SKU616RS,Pork (Loin Chops),No Description,10.6,unit,119.5,1266.7,3.69556E+18,Fox N Hound Restaurant,,,,,,
1140,1/7/2025,1/21/2025,3.69556E+18,R & R Meats,Client,14,ZMW,5631.3,5631.3,5631.3,58:08.0,3.69556E+18,3.69556E+18,SKU235CH,Beef (Burgers),No Description,30.4,unit,139.5,4240.8,3.69556E+18,Quick Service Restaurants LTD,,,,,,
1140,1/7/2025,1/21/2025,3.69556E+18,R & R Meats,Client,14,ZMW,5631.3,5631.3,5631.3,58:08.0,3.69556E+18,3.69556E+18,SKU542VW,Chicken (Thighs),DEBONED,10.3,unit,135,1390.5,3.69556E+18,Quick Service Restaurants LTD,,,,,,
26848,1/6/2025,1/20/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,3230,3230,3230,47:25.0,3.69556E+18,3.69556E+18,SKU06FG,Oranges,No Description,4,unit,620,2480,3.69556E+18,Millas Foods Zambia Limited,,,,,,
26848,1/6/2025,1/20/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,3230,3230,3230,47:25.0,3.69556E+18,3.69556E+18,SKU22VW,Pineapple,No Description,30,unit,25,750,3.69556E+18,Millas Foods Zambia Limited,,,,,,
29765,1/6/2025,1/20/2025,3.69556E+18,Uniturtle Farm,Client,14,ZMW,149445,149445,149445,53:43.0,3.69556E+18,3.69556E+18,SKU538RS,Chicken (Whole),1544 LIVE BIRDS,3645,unit,41,149445,3.69556E+18,Just Chicken Ltd,,,,,,
242,1/6/2025,1/20/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2771.18,2771.18,2771.17,43:46.0,3.69556E+18,3.69556E+18,SKU138HI,Cabbage (Red),No Description,2,unit,46.5,93,3.69556E+18,Prime Joint Zambia,,,,,,
242,1/6/2025,1/20/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2771.18,2771.18,2771.17,43:46.0,3.69556E+18,3.69556E+18,SKU141KA,Cabbage (White),No Description,2,unit,18.6,37.2,3.69556E+18,Prime Joint Zambia,,,,,,
